Time,AAX-1,AAY1
0.0,0.0,0.0
0.020000000000000004,0.11834594121445952,0.11834594121445952
0.04000000000000002,0.6492489969957604,0.6492489969957604
0.06000000000000004,1.3829158914396193,1.3829158914396193
0.08000000000000006,1.8634201934191619,1.8634201934191619
0.10000000000000007,2.005594424991937,2.005594424991937
0.12000000000000009,2.158289640823679,2.158289640823679
0.1400000000000001,2.597168420084295,2.597168420084295
0.16000000000000011,3.1723345548278954,3.1723345548278954
0.18000000000000013,3.549767998892566,3.549767998892566
0.20000000000000015,3.6633865307434084,3.6633865307434084
0.22000000000000017,3.7664136473995864,3.7664136473995864
0.24000000000000019,4.062626195346512,4.062626195346512
0.2600000000000002,4.445429523066474,4.445429523066474
0.2800000000000002,4.670613103040343,4.670613103040343
0.3000000000000002,4.687571492878357,4.687571492878357
0.32000000000000023,4.680592006970839,4.680592006970839
0.34000000000000025,4.800805034216434,4.800805034216434
0.36000000000000026,4.973028158328971,4.973028158328971
0.3800000000000003,5.019299677841585,5.019299677841585
0.4000000000000003,4.901521256971761,4.901521256971761
0.4200000000000003,4.75436324230632,4.75436324230632
0.44000000000000034,4.6904466798279945,4.6904466798279945
0.46000000000000035,4.657393464831569,4.657393464831569
0.48000000000000037,4.526101658742244,4.526101658742244
0.5000000000000003,4.2684683793767055,4.2684683793767055
0.5200000000000004,3.9834275861615165,3.9834275861615165
0.5400000000000004,3.7553779284439757,3.7553779284439757
0.5600000000000004,3.5484162219969404,3.5484162219969404
0.5800000000000004,3.269371843995359,3.269371843995359
0.6000000000000004,2.897957129089064,2.897957129089064
0.6200000000000004,2.5072455339566555,2.5072455339566555
0.6400000000000005,2.160808124432903,2.160808124432903
0.6600000000000005,1.834478111656853,1.834478111656853
0.6800000000000005,1.4613273869250896,1.4613273869250896
0.7000000000000005,1.02696268937082,1.02696268937082
0.7200000000000005,0.585547248871539,0.585547248871539
0.7400000000000005,0.18507420340680053,0.18507420340680053
0.7600000000000006,-0.1904891469149461,-0.1904891469149461
0.7800000000000006,-0.5891342170724234,-0.5891342170724234
0.8000000000000006,-1.0210457617029556,-1.0210457617029556
0.8200000000000006,-1.4461227323612935,-1.4461227323612935
0.8400000000000006,-1.828254315732113,-1.828254315732113
0.8600000000000007,-2.1780924956036927,-2.1780924956036927
0.8800000000000007,-2.530206058266589,-2.530206058266589
0.9000000000000007,-2.8920121799814775,-2.8920121799814775
0.9200000000000007,-3.234093013244955,-3.234093013244955
0.9400000000000007,-3.5296088100843797,-3.5296088100843797
0.9600000000000007,-3.7859089830327846,-3.7859089830327846
0.9800000000000008,-4.02826663501991,-4.02826663501991
1.0000000000000007,-4.262499051389831,-4.262499051389831
1.0200000000000007,-4.4674769962271785,-4.4674769962271785
1.0400000000000007,-4.623736469866325,-4.623736469866325
1.0600000000000007,-4.736831471692225,-4.736831471692225
1.0800000000000007,-4.825760058902489,-4.825760058902489
1.1000000000000008,-4.8956046759166965,-4.8956046759166965
1.1200000000000008,-4.9317521598188465,-4.9317521598188465
1.1400000000000008,-4.920656428016299,-4.920656428016299
1.1600000000000008,-4.867082108326149,-4.867082108326149
1.1800000000000008,-4.7858722554077096,-4.7858722554077096
1.2000000000000008,-4.681921467828189,-4.681921467828189
1.2200000000000009,-4.545724853728551,-4.545724853728551
1.2400000000000009,-4.368437939836614,-4.368437939836614
1.260000000000001,-4.154602354344775,-4.154602354344775
1.280000000000001,-3.9162919293297294,-3.9162919293297294
1.300000000000001,-3.6584517208593237,-3.6584517208593237
1.320000000000001,-3.3754761150451382,-3.3754761150451382
1.340000000000001,-3.062126709940033,-3.062126709940033
1.360000000000001,-2.7229184457343494,-2.7229184457343494
1.380000000000001,-2.367957868323229,-2.367957868323229
1.400000000000001,-2.002209164351604,-2.002209164351604
1.420000000000001,-1.6228677068657587,-1.6228677068657587
1.440000000000001,-1.22727125586147,-1.22727125586147
1.460000000000001,-0.8198195081947004,-0.8198195081947004
1.480000000000001,-0.4090165789259327,-0.4090165789259327
1.500000000000001,0.0003879576614531343,0.0003879576614531343
1.5200000000000011,0.4094110920717586,0.4094110920717586
1.5400000000000011,0.819105729987246,0.819105729987246
1.5600000000000012,1.2254608885294587,1.2254608885294587
1.5800000000000012,1.6215013535821234,1.6215013535821234
1.6000000000000012,2.00304045542943,2.00304045542943
1.6200000000000012,2.370217235067497,2.370217235067497
1.6400000000000012,2.7233452067208246,2.7233452067208246
1.6600000000000013,3.05915312993721,3.05915312993721
1.6800000000000013,3.3722724149230823,3.3722724149230823
1.7000000000000013,3.6594455696395296,3.6594455696395296
1.7200000000000013,3.9206959510853747,3.9206959510853747
1.7400000000000013,4.156318772330658,4.156318772330658
1.7600000000000013,4.364107834758924,4.364107834758924
1.7800000000000014,4.54040495015661,4.54040495015661
1.8000000000000014,4.683174948579488,4.683174948579488
1.8200000000000014,4.792890896674643,4.792890896674643
1.8400000000000014,4.870349921564076,4.870349921564076
1.8600000000000014,4.914624026337751,4.914624026337751
1.8800000000000014,4.923795572449242,4.923795572449242
1.9000000000000015,4.897199854001618,4.897199854001618
1.9200000000000015,4.836090128936234,4.836090128936234
1.9400000000000015,4.742048441203087,4.742048441203087
1.9600000000000015,4.615467821954448,4.615467821954448
1.9800000000000015,4.4560627147311465,4.4560627147311465
2.0000000000000013,4.264500272990403,4.264500272990403
2.019999999999999,4.042895673263189,4.042895673263189
2.039999999999997,3.7936522820374923,3.7936522820374923
2.0599999999999947,3.518334172346395,3.518334172346395
2.0799999999999925,3.218015836909651,3.218015836909651
2.0999999999999903,2.8944653544461154,2.8944653544461154
2.119999999999988,2.5505100502232834,2.5505100502232834
2.139999999999986,2.1891872952573235,2.1891872952573235
2.1599999999999837,1.8129047046548794,1.8129047046548794
2.1799999999999815,1.423676308002986,1.423676308002986
2.1999999999999793,1.0239784754337131,1.0239784754337131
2.219999999999977,0.6170180590579059,0.6170180590579059
2.239999999999975,0.20610928909366788,0.20610928909366788
2.2599999999999727,-0.20595255544080593,-0.20595255544080593
2.2799999999999705,-0.6167335444281453,-0.6167335444281453
2.2999999999999683,-1.0235425068869806,-1.0235425068869806
2.319999999999966,-1.4232345412820564,-1.4232345412820564
2.339999999999964,-1.8126679219114856,-1.8126679219114856
2.3599999999999617,-2.18917040706566,-2.18917040706566
2.3799999999999595,-2.5504341458471074,-2.5504341458471074
2.3999999999999573,-2.894067516499489,-2.894067516499489
2.419999999999955,-3.217449624803667,-3.217449624803667
2.439999999999953,-3.5180634466022207,-3.5180634466022207
2.4599999999999507,-3.7938406976890873,-3.7938406976890873
2.4799999999999485,-4.043089998125765,-4.043089998125765
2.4999999999999463,-4.264169578101159,-4.264169578101159
2.519999999999944,-4.455376644792767,-4.455376644792767
2.539999999999942,-4.615187105641842,-4.615187105641842
2.5599999999999397,-4.742507211647701,-4.742507211647701
2.5799999999999375,-4.836621178108358,-4.836621178108358
2.5999999999999353,-4.896948521876316,-4.896948521876316
2.619999999999933,-4.922956278436924,-4.922956278436924
2.639999999999931,-4.91432753529489,-4.91432753529489
2.6599999999999286,-4.871141052213503,-4.871141052213503
2.6799999999999264,-4.793829058714316,-4.793829058714316
2.6999999999999242,-4.682993367541657,-4.682993367541657
2.719999999999922,-4.539332143121211,-4.539332143121211
2.73999999999992,-4.363754201239066,-4.363754201239066
2.7599999999999176,-4.157503215035615,-4.157503215035615
2.7799999999999154,-3.9221201924541598,-3.9221201924541598
2.7999999999999132,-3.6593006286553895,-3.6593006286553895
2.819999999999911,-3.3708308109991063,-3.3708308109991063
2.839999999999909,-3.0586614828483603,-3.0586614828483603
2.8599999999999066,-2.724990261720567,-2.724990261720567
2.8799999999999044,-2.372226379486828,-2.372226379486828
2.899999999999902,-2.0028773984395376,-2.0028773984395376
2.9199999999999,-1.6194927692809606,-1.6194927692809606
2.939999999999898,-1.2247082601400012,-1.2247082601400012
2.9599999999998956,-0.8212981813431901,-0.8212981813431901
2.9799999999998934,-0.41214230326265133,-0.41214230326265133
2.999999999999891,-0.00013530829870251972,-0.00013530829870251972
3.019999999999889,0.41186263153642966,0.41186263153642966
3.039999999999887,0.8210008819527327,0.8210008819527327
3.0599999999998846,1.2244063195033943,1.2244063195033943
3.0799999999998824,1.619212794509702,1.619212794509702
3.09999999999988,2.002632572918824,2.002632572918824
3.119999999999878,2.3719976965241996,2.3719976965241996
3.139999999999876,2.7247461575686835,2.7247461575686835
3.1599999999998736,3.0584016047288136,3.0584016047288136
3.1799999999998714,3.37059704397607,3.37059704397607
3.199999999999869,3.6591289004997205,3.6591289004997205
3.219999999999867,3.9219887940247116,3.9219887940247116
3.2399999999998648,4.157354122007516,4.157354122007516
3.2599999999998626,4.363572703461267,4.363572703461267
3.2799999999998604,4.5391786482186065,4.5391786482186065
3.299999999999858,4.682929967547658,4.682929967547658
3.319999999999856,4.7938294898210145,4.7938294898210145
3.3399999999998538,4.871114882013854,4.871114882013854
3.3599999999998515,4.914243305683429,4.914243305683429
3.3799999999998493,4.922898099031853,4.922898099031853
3.399999999999847,4.897010932706619,4.897010932706619
3.419999999999845,4.836771409938371,4.836771409938371
3.4399999999998427,4.742613483626707,4.742613483626707
3.4599999999998405,4.61519720116956,4.61519720116956
3.4799999999998383,4.455405989559695,4.455405989559695
3.499999999999836,4.264354997906505,4.264354997906505
3.519999999999834,4.043390087866674,4.043390087866674
3.5399999999998317,3.7940695504796182,3.7940695504796182
3.5599999999998295,3.5181419951182957,3.5181419951182957
3.5799999999998273,3.217535347580352,3.217535347580352
3.599999999999825,2.894353929473414,2.894353929473414
3.619999999999823,2.550868783104502,2.550868783104502
3.6399999999998207,2.1894953618468733,2.1894953618468733
3.6599999999998185,1.812768370689035,1.812768370689035
3.6799999999998163,1.4233248107324874,1.4233248107324874
3.699999999999814,1.0238932129901053,1.0238932129901053
3.719999999999812,0.6172782934468394,0.6172782934468394
3.7399999999998097,0.2063366785427273,0.2063366785427273
3.7599999999998075,-0.20604916953065164,-0.20604916953065164
3.7799999999998053,-0.6169906422411564,-0.6169906422411564
3.799999999999803,-1.0236076105980132,-1.0236076105980132
3.819999999999801,-1.423045798453758,-1.423045798453758
3.8399999999997987,-1.8125001208709386,-1.8125001208709386
3.8599999999997965,-2.189238795281008,-2.189238795281008
3.8799999999997943,-2.550622169764578,-2.550622169764578
3.899999999999792,-2.894117130463878,-2.894117130463878
3.91999999999979,-3.217312761470471,-3.217312761470471
3.9399999999997877,-3.5179396469228372,-3.5179396469228372
3.9599999999997855,-3.7938890473584093,-3.7938890473584093
3.9799999999997833,-4.043227486556868,-4.043227486556868
3.999999999999781,-4.26420731969869,-4.26420731969869
4.019999999999779,-4.455277421599438,-4.455277421599438
4.039999999999777,-4.615095789671245,-4.615095789671245
4.059999999999775,-4.742541349849234,-4.742541349849234
4.079999999999773,-4.836721699293133,-4.836721699293133
4.0999999999997705,-4.896977184418543,-4.896977184418543
4.119999999999768,-4.922884358846097,-4.922884358846097
4.139999999999766,-4.9142601945292546,-4.9142601945292546
4.159999999999764,-4.871165122542,-4.871165122542
4.179999999999762,-4.793902541810146,-4.793902541810146
4.1999999999997595,-4.683015101574025,-4.683015101574025
4.219999999999757,-4.539280025142689,-4.539280025142689
4.239999999999755,-4.363704551711465,-4.363704551711465
4.259999999999753,-4.1575201612329575,-4.1575201612329575
4.279999999999751,-3.9221739025215445,-3.9221739025215445
4.2999999999997485,-3.659317085416409,-3.659317085416409
4.319999999999746,-3.3707930509440653,-3.3707930509440653
4.339999999999744,-3.058624884663066,-3.058624884663066
4.359999999999742,-2.7250021730565726,-2.7250021730565726
4.37999999999974,-2.372265631536655,-2.372265631536655
4.3999999999997375,-2.0028898427013555,-2.0028898427013555
4.419999999999735,-1.6194654178116599,-1.6194654178116599
4.439999999999733,-1.2246812881570166,-1.2246812881570166
4.459999999999731,-0.8213065390924963,-0.8213065390924963
4.479999999999729,-0.4121709851249944,-0.4121709851249944
4.499999999999726,-0.00014470667005501373,-0.00014470667005501373
4.519999999999724,0.41188243904712607,0.41188243904712607
4.539999999999722,0.8210207555538347,0.8210207555538347
4.55999999999972,1.2244004662953896,1.2244004662953896
4.579999999999718,1.6191918393650384,1.6191918393650384
4.599999999999715,2.002625483201034,2.002625483201034
4.619999999999713,2.3720120374921083,2.3720120374921083
4.639999999999711,2.724760797938167,2.724760797938167
4.659999999999709,3.05839751400195,3.05839751400195
4.679999999999707,3.3705817361956285,3.3705817361956285
4.699999999999704,3.6591235581893695,3.6591235581893695
4.719999999999702,3.9219991746711544,3.9219991746711544
4.7399999999997,4.157364905033035,4.157364905033035
4.759999999999698,4.363569850969583,4.363569850969583
4.779999999999696,4.539167467442664,4.539167467442664
4.799999999999693,4.682925946111777,4.682925946111777
4.819999999999691,4.793837001995641,4.793837001995641
4.839999999999689,4.871122822437257,4.871122822437257
4.859999999999687,4.914241321561827,4.914241321561827
4.879999999999685,4.922889933777368,4.922889933777368
4.899999999999682,4.897007908505995,4.897007908505995
4.91999999999968,4.836776844945968,4.836776844945968
4.939999999999678,4.742619329674537,4.742619329674537
4.959999999999676,4.615195824850182,4.615195824850182
4.979999999999674,4.455400027374748,4.455400027374748
4.999999999999671,4.26435272573687,4.26435272573687
5.019999999999669,4.043394019070936,4.043394019070936
5.039999999999667,3.794073853743024,3.794073853743024
5.059999999999665,3.518141043319614,3.518141043319614
5.079999999999663,3.2175309946776958,3.2175309946776958
5.09999999999966,2.8943522238114965,2.8943522238114965
5.119999999999658,2.5508716258612445,2.5508716258612445
5.139999999999656,2.189498528872095,2.189498528872095
5.159999999999654,1.812767714709745,1.812767714709745
5.1799999999996515,1.4233216331992182,1.4233216331992182
5.199999999999649,1.023891933647893,1.023891933647893
5.219999999999647,0.6172803485801251,0.6172803485801251
5.239999999999645,0.20633900890917486,0.20633900890917486
5.259999999999643,-0.20604961990014767,-0.20604961990014767
5.2799999999996405,-0.6169929614439674,-0.6169929614439674
5.299999999999638,-1.0236085694246764,-1.0236085694246764
5.319999999999636,-1.4230443131203896,-1.4230443131203896
5.339999999999634,-1.812498406451439,-1.812498406451439
5.359999999999632,-2.1892391031446157,-2.1892391031446157
5.3799999999996295,-2.5506238622487905,-2.5506238622487905
5.399999999999627,-2.894117848538573,-2.894117848538573
5.419999999999625,-3.2173116882501946,-3.2173116882501946
5.439999999999623,-3.5179383858761137,-3.5179383858761137
5.459999999999621,-3.793889256763122,-3.793889256763122
5.4799999999996185,-4.043228721501843,-4.043228721501843
5.499999999999616,-4.264207857090046,-4.264207857090046
5.519999999999614,-4.455276646367043,-4.455276646367043
5.539999999999612,-4.615094862270648,-4.615094862270648
5.55999999999961,-4.742541491466838,-4.742541491466838
5.5799999999996075,-4.836722600256967,-4.836722600256967
5.599999999999605,-4.8969775863177585,-4.8969775863177585
5.619999999999603,-4.922883799023679,-4.922883799023679
5.639999999999601,-4.914259512619886,-4.914259512619886
5.659999999999599,-4.871165217674526,-4.871165217674526
5.6799999999995965,-4.793903199019489,-4.793903199019489
5.699999999999594,-4.683015401948075,-4.683015401948075
5.719999999999592,-4.539279620994334,-4.539279620994334
5.73999999999959,-4.363704050397375,-4.363704050397375
5.759999999999588,-4.15752022463198,-4.15752022463198
5.7799999999995855,-3.9221743818535475,-3.9221743818535475
5.799999999999583,-3.6593173097728915,-3.6593173097728915
5.819999999999581,-3.3707927592683533,-3.3707927592683533
5.839999999999579,-3.058624516179558,-3.058624516179558
5.859999999999577,-2.7250022149041286,-2.7250022149041286
5.8799999999995745,-2.372265981083328,-2.372265981083328
5.899999999999572,-2.0028900101791947,-2.0028900101791947
5.91999999999957,-1.6194652073731735,-1.6194652073731735
5.939999999999568,-1.2246810173550104,-1.2246810173550104
5.959999999999566,-0.8213065663913178,-0.8213065663913178
5.979999999999563,-0.4121712399896324,-0.4121712399896324
5.999999999999561,-0.0001448316179176672,-0.0001448316179176672
6.019999999999559,0.41188259082625656,0.41188259082625656
6.039999999999557,0.8210209545350845,0.8210209545350845
6.059999999999555,1.2244004487490412,1.2244004487490412
6.079999999999552,1.6191916535634263,1.6191916535634263
6.09999999999955,2.00262539003378,2.00262539003378
6.119999999999548,2.3720121469272883,2.3720121469272883
6.139999999999546,2.7247609441220857,2.7247609441220857
6.159999999999544,3.058397502938491,3.058397502938491
6.179999999999541,3.370581600762723,3.370581600762723
6.199999999999539,3.6591234887558257,3.6591234887558257
6.219999999999537,3.9219992535492403,3.9219992535492403
6.239999999999535,4.157365012410968,4.157365012410968
6.259999999999533,4.363569844172043,4.363569844172043
6.27999999999953,4.539167368738937,4.539167368738937
6.299999999999528,4.68292589439201,4.68292589439201
6.319999999999526,4.79383705882925,4.79383705882925
6.339999999999524,4.871122901297649,4.871122901297649
6.359999999999522,4.914241317536394,4.914241317536394
6.379999999999519,4.922889861852773,4.922889861852773
6.399999999999517,4.897007869999664,4.897007869999664
6.419999999999515,4.836776885881509,4.836776885881509
6.439999999999513,4.742619387581711,4.742619387581711
6.459999999999511,4.6151958225977525,4.6151958225977525
6.479999999999508,4.455399974971903,4.455399974971903
6.499999999999506,4.26435269708168,4.26435269708168
6.519999999999504,4.043394048544829,4.043394048544829
6.539999999999502,3.794073896257422,3.794073896257422
6.5599999999995,3.5181410421778327,3.5181410421778327
6.579999999999497,3.217530956503828,3.217530956503828
6.599999999999495,2.894352202496833,2.894352202496833
6.619999999999493,2.5508716470746475,2.5508716470746475
6.639999999999491,2.18949856008036,2.18949856008036
6.6599999999994886,1.8127677142441356,1.8127677142441356
6.679999999999486,1.42332160539498,1.42332160539498
6.699999999999484,1.0238919178002412,1.0238919178002412
6.719999999999482,0.6172803638422025,0.6172803638422025
6.73999999999948,0.20633903181441626,0.20633903181441626
6.7599999999994775,-0.20604961997063126,-0.20604961997063126
6.779999999999475,-0.616992981692204,-0.616992981692204
6.799999999999473,-1.023608581202553,-1.023608581202553
6.819999999999471,-1.4230443021444472,-1.4230443021444472
6.839999999999469,-1.81249838964286,-1.81249838964286
6.8599999999994665,-2.1892391029988723,-2.1892391029988723
6.879999999999464,-2.550623876992086,-2.550623876992086
6.899999999999462,-2.8941178572882067,-2.8941178572882067
6.91999999999946,-3.2173116803599418,-3.2173116803599418
6.939999999999458,-3.51793837354338,-3.51793837354338
6.9599999999994555,-3.79388925651238,-3.79388925651238
6.979999999999453,-4.043228732235183,-4.043228732235183
6.999999999999451,-4.2642078635875045,-4.2642078635875045
7.019999999999449,-4.455276640697365,-4.455276640697365
7.039999999999447,-4.615094853223206,-4.615094853223206
7.0599999999994445,-4.742541491178165,-4.742541491178165
7.079999999999442,-4.836722608069822,-4.836722608069822
7.09999999999944,-4.8969775911409785,-4.8969775911409785
7.119999999999438,-4.922883794951518,-4.922883794951518
7.139999999999436,-4.914259505983621,-4.914259505983621
7.1599999999994335,-4.871165217386425,-4.871165217386425
7.179999999999431,-4.7939032047055266,-4.7939032047055266
7.199999999999429,-4.683015405527181,-4.683015405527181
7.219999999999427,-4.5392796180709984,-4.5392796180709984
7.239999999999425,-4.363704045530447,-4.363704045530447
7.2599999999994225,-4.15752022436504,-4.15752022436504
7.27999999999942,-3.9221743859910796,-3.9221743859910796
7.299999999999418,-3.6593173124278384,-3.6593173124278384
7.319999999999416,-3.370792757170722,-3.370792757170722
7.339999999999414,-3.0586245126108054,-3.0586245126108054
7.3599999999994115,-2.7250022146678696,-2.7250022146678696
7.379999999999409,-2.3722659840935396,-2.3722659840935396
7.399999999999407,-2.002890012147849,-2.002890012147849
7.419999999999405,-1.6194652058687504,-1.6194652058687504
7.439999999999403,-1.224681014738562,-1.224681014738562
7.4599999999994,-0.8213065661885884,-0.8213065661885884
7.479999999999398,-0.41217124217934664,-0.41217124217934664
7.499999999999396,-0.00014483307722075643,-0.00014483307722075643
7.519999999999394,0.41188259190467874,0.41188259190467874
7.539999999999392,0.8210209564530625,0.8210209564530625
7.559999999999389,1.2244004489191809,1.2244004489191809
7.579999999999387,1.6191916519708642,1.6191916519708642
7.599999999999385,2.002625388952452,2.002625388952452
7.619999999999383,2.3720121476999645,2.3720121476999645
7.639999999999381,2.724760945527871,2.724760945527871
7.659999999999378,3.058397503078853,3.058397503078853
7.679999999999376,3.370581599604643,3.370581599604643
7.699999999999374,3.659123487954826,3.659123487954826
7.719999999999372,3.921999254102538,3.921999254102538
7.73999999999937,4.157365013441201,4.157365013441201
7.759999999999367,4.363569844286346,4.363569844286346
7.779999999999365,4.539167367896939,4.539167367896939
7.799999999999363,4.682925893798814,4.682925893798814
7.819999999999361,4.793837059225191,4.793837059225191
7.839999999999359,4.8711229020525355,4.8711229020525355
7.859999999999356,4.914241317628562,4.914241317628562
7.879999999999354,4.922889861240756,4.922889861240756
7.899999999999352,4.897007869560471,4.897007869560471
7.91999999999935,4.836776886164596,4.836776886164596
7.939999999999348,4.742619388134729,4.742619388134729
7.959999999999345,4.615195822671369,4.615195822671369
7.979999999999343,4.455399974527063,4.455399974527063
7.999999999999341,4.2643526967566245,4.2643526967566245
8.019999999999348,4.043394048747155,4.043394048747155
8.039999999999354,3.794073896662451,3.794073896662451
8.059999999999361,3.518141042236147,3.518141042236147
8.079999999999368,3.2175309561806227,3.2175309561806227
8.099999999999374,2.8943522022564054,2.8943522022564054
8.119999999999381,2.550871647219177,2.550871647219177
8.139999999999388,2.1894985603769244,2.1894985603769244
8.159999999999394,1.8127677142900773,1.8127677142900773
8.179999999999401,1.4233216051602298,1.4233216051602298
8.199999999999408,1.0238919176224572,1.0238919176224572
8.219999999999414,0.6172803639453559,0.6172803639453559
8.239999999999421,0.20633903203158285,0.20633903203158285
8.259999999999428,-0.20604961993464152,-0.20604961993464152
8.279999999999434,-0.6169929818627266,-0.6169929818627266
8.299999999999441,-1.0236085813339992,-1.0236085813339992
8.319999999999448,-1.4230443020708707,-1.4230443020708707
8.339999999999455,-1.8124983894838778,-1.8124983894838778
8.359999999999461,-2.189239102970795,-2.189239102970795
8.379999999999468,-2.5506238771159304,-2.5506238771159304
8.399999999999475,-2.894117857385402,-2.894117857385402
8.419999999999481,-3.217311680307512,-3.217311680307512
8.439999999999488,-3.517938373426986,-3.517938373426986
8.459999999999495,-3.793889256490581,-3.793889256490581
8.479999999999501,-4.043228732325113,-4.043228732325113
8.499999999999508,-4.264207863659285,-4.264207863659285
8.519999999999515,-4.455276640660023,-4.455276640660023
8.539999999999521,-4.615094853138066,-4.615094853138066
8.559999999999528,-4.742541491161353,-4.742541491161353
8.579999999999535,-4.836722608135151,-4.836722608135151
8.599999999999541,-4.8969775911939655,-4.8969775911939655
8.619999999999548,-4.922883794924818,-4.922883794924818
8.639999999999555,-4.914259505921258,-4.914259505921258
8.659999999999561,-4.871165217373526,-4.871165217373526
8.679999999999568,-4.793903204753006,-4.793903204753006
8.699999999999575,-4.683015405566256,-4.683015405566256
8.719999999999581,-4.539279618051897,-4.539279618051897
8.739999999999588,-4.363704045484802,-4.363704045484802
8.759999999999595,-4.157520224355216,-4.157520224355216
8.779999999999601,-3.9221743860256457,-3.9221743860256457
8.799999999999608,-3.65931731245672,-3.65931731245672
8.819999999999615,-3.370792757157098,-3.370792757157098
8.839999999999621,-3.0586245125773726,-3.0586245125773726
8.859999999999628,-2.725002214660338,-2.725002214660338
8.879999999999635,-2.3722659841186453,-2.3722659841186453
8.899999999999642,-2.002890012169158,-2.002890012169158
8.919999999999648,-1.6194652058590344,-1.6194652058590344
8.939999999999655,-1.2246810147140723,-1.2246810147140723
8.959999999999662,-0.8213065661828418,-0.8213065661828418
8.979999999999668,-0.4121712421975613,-0.4121712421975613
8.999999999999675,-0.00014483309292852672,-0.00014483309292852672
9.019999999999682,0.4118825919115715,0.4118825919115715
9.039999999999688,0.8210209564709461,0.8210209564709461
9.059999999999695,1.2244004489235927,1.2244004489235927
9.079999999999702,1.6191916519576868,1.6191916519576868
9.099999999999708,2.002625388940861,2.002625388940861
9.119999999999715,2.3720121477048024,2.3720121477048024
9.139999999999722,2.724760945540903,2.724760945540903
9.159999999999728,3.0583975030821757,3.0583975030821757
9.179999999999735,3.3705815995950563,3.3705815995950563
9.199999999999742,3.659123487946275,3.659123487946275
9.219999999999748,3.9219992541060034,3.9219992541060034
9.239999999999755,4.157365013450709,4.157365013450709
9.259999999999762,4.36356984428885,4.36356984428885
9.279999999999768,4.539167367889988,4.539167367889988
9.299999999999775,4.682925893792505,4.682925893792505
9.319999999999782,4.793837059227593,4.793837059227593
9.339999999999788,4.871122902059465,4.871122902059465
9.359999999999795,4.914241317630448,4.914241317630448
9.379999999999802,4.922889861235768,4.922889861235768
9.399999999999809,4.897007869555912,4.897007869555912
9.419999999999815,4.8367768861663345,4.8367768861663345
9.439999999999822,4.742619388139759,4.742619388139759
9.459999999999829,4.615195822672834,4.615195822672834
9.479999999999835,4.455399974523512,4.455399974523512
9.499999999999842,4.264352696753273,4.264352696753273
9.519999999999849,4.043394048748407,4.043394048748407
9.539999999999855,3.794073896666156,3.794073896666156
9.559999999999862,3.5181410422372212,3.5181410422372212
9.579999999999869,3.217530956177953,3.217530956177953
9.599999999999875,2.8943522022539043,2.8943522022539043
9.619999999999882,2.5508716472200863,2.5508716472200863
9.639999999999889,2.1894985603797004,2.1894985603797004
9.659999999999895,1.8127677142909095,1.8127677142909095
9.679999999999902,1.4233216051582807,1.4233216051582807
9.699999999999909,1.0238919176205832,1.0238919176205832
9.719999999999915,0.6172803639459697,0.6172803639459697
9.739999999999922,0.2063390320335982,0.2063390320335982
9.759999999999929,-0.20604961993400198,-0.20604961993400198
9.779999999999935,-0.6169929818641254,-0.6169929818641254
9.799999999999942,-1.023608581335379,-1.023608581335379
9.819999999999949,-1.423044302070433,-1.423044302070433
9.839999999999955,-1.8124983894823992,-1.8124983894823992
9.859999999999962,-2.1892391029703058,-2.1892391029703058
9.879999999999969,-2.5506238771169674,-2.5506238771169674
9.899999999999975,-2.8941178573864765,-2.8941178573864765
9.919999999999982,-3.217311680307293,-3.217311680307293
9.939999999999989,-3.517938373425919,-3.517938373425919
9.959999999999996,-3.793889256490119,-3.793889256490119
9.980000000000002,-4.043228732325779,-4.043228732325779
10.000000000000009,-4.264207863660124,-4.264207863660124
10.020000000000016,-4.455276640659941,-4.455276640659941
